cell_name,pin,index1.1,index1.2,val1,index2.1,index2.2,val2,index3.1,index3.2,val3,dim_signature,measurements
CLKBUF3,Y,0.5,0.06,0.595347,0.5,0.06,0.052225,0.5,0.06,0.060656,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,0.5,0.24,0.586124,0.5,0.24,0.064257,0.5,0.24,0.072261,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,0.5,0.48,0.587184,0.5,0.48,0.074883,0.5,0.48,0.084962,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,0.5,0.9,0.586099,0.5,0.9,0.104413,0.5,0.9,0.111578,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,0.5,1.2,0.585833,0.5,1.2,0.122427,0.5,1.2,0.130432,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,0.5,1.8,0.588683,0.5,1.8,0.162252,0.5,1.8,0.166498,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.06,1.41609,1.2,0.06,0.052939,1.2,0.06,0.062462,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.24,1.42435,1.2,0.24,0.06405,1.2,0.24,0.072668,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.48,1.422,1.2,0.48,0.07481,1.2,0.48,0.085264,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.9,1.40424,1.2,0.9,0.10441,1.2,0.9,0.111642,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,1.2,1.2,1.39922,1.2,1.2,0.122749,1.2,1.2,0.130573,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,1.2,1.8,1.3933,1.2,1.8,0.162746,1.2,1.8,0.16702,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.06,3.54166,3.0,0.06,0.055631,3.0,0.06,0.073821,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.24,3.58017,3.0,0.24,0.063585,3.0,0.24,0.072399,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.48,3.56867,3.0,0.48,0.074597,3.0,0.48,0.085454,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.9,3.59532,3.0,0.9,0.104398,3.0,0.9,0.112071,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,3.0,1.2,3.5131,3.0,1.2,0.12251,3.0,1.2,0.131025,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,3.0,1.8,3.48551,3.0,1.8,0.162562,3.0,1.8,0.167235,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.06,4.66899,4.0,0.06,0.053596,4.0,0.06,0.064963,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.24,4.76968,4.0,0.24,0.063516,4.0,0.24,0.072657,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.48,4.76397,4.0,0.48,0.074554,4.0,0.48,0.085688,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.9,4.69199,4.0,0.9,0.104067,4.0,0.9,0.112012,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,4.0,1.2,4.74648,4.0,1.2,0.122343,4.0,1.2,0.131188,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,4.0,1.8,4.66549,4.0,1.8,0.162425,4.0,1.8,0.167506,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.06,5.85502,5.0,0.06,0.047758,5.0,0.06,0.049717,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.24,5.86898,5.0,0.24,0.063269,5.0,0.24,0.072478,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.48,5.86272,5.0,0.48,0.074233,5.0,0.48,0.085818,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.9,5.86294,5.0,0.9,0.103626,5.0,0.9,0.112124,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,5.0,1.2,5.95992,5.0,1.2,0.12227,5.0,1.2,0.131386,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,5.0,1.8,5.83487,5.0,1.8,0.162312,5.0,1.8,0.167565,6x6,rise_transition_rise_power_fall_power
CLKBUF3,Y,0.1,0.06,0.150093,0.1,0.06,0.073533,0.1,0.06,0.052385,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.1,0.24,0.175107,0.1,0.24,0.076175,0.1,0.24,0.064006,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.1,0.48,0.200825,0.1,0.48,0.073935,0.1,0.48,0.074926,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.1,0.9,0.230239,0.1,0.9,0.073523,0.1,0.9,0.102931,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.1,1.2,0.254055,0.1,1.2,0.073451,0.1,1.2,0.121732,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.1,1.8,0.296987,0.1,1.8,0.073687,0.1,1.8,0.161844,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.5,0.06,0.352068,0.5,0.06,0.35834,0.5,0.06,0.052225,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.5,0.24,0.376884,0.5,0.24,0.36076,0.5,0.24,0.064257,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.5,0.48,0.401202,0.5,0.48,0.344358,0.5,0.48,0.074883,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.5,0.9,0.431277,0.5,0.9,0.347732,0.5,0.9,0.104413,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.5,1.2,0.455399,0.5,1.2,0.349446,0.5,1.2,0.122427,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.5,1.8,0.49765,0.5,1.8,0.348882,0.5,1.8,0.162252,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,1.2,0.06,0.702822,1.2,0.06,0.849429,1.2,0.06,0.052939,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,1.2,0.24,0.73131,1.2,0.24,0.887646,1.2,0.24,0.06405,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,1.2,0.48,0.756783,1.2,0.48,0.846875,1.2,0.48,0.07481,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,1.2,0.9,0.781155,1.2,0.9,0.826505,1.2,0.9,0.10441,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,1.2,1.2,0.806264,1.2,1.2,0.831965,1.2,1.2,0.122749,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,1.2,1.8,0.84986,1.2,1.8,0.821433,1.2,1.8,0.162746,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,3.0,0.06,1.62103,3.0,0.06,2.12996,3.0,0.06,0.055631,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,3.0,0.24,1.65478,3.0,0.24,2.16448,3.0,0.24,0.063585,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,3.0,0.48,1.68758,3.0,0.48,2.13318,3.0,0.48,0.074597,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,3.0,0.9,1.68402,3.0,0.9,2.20059,3.0,0.9,0.104398,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,3.0,1.2,1.70861,3.0,1.2,2.14298,3.0,1.2,0.12251,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,3.0,1.8,1.74904,3.0,1.8,2.08091,3.0,1.8,0.162562,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,4.0,0.06,2.10563,4.0,0.06,2.8152,4.0,0.06,0.053596,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,4.0,0.24,2.13535,4.0,0.24,3.00961,4.0,0.24,0.063516,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,4.0,0.48,2.16208,4.0,0.48,2.94008,4.0,0.48,0.074554,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,4.0,0.9,2.21265,4.0,0.9,2.81863,4.0,0.9,0.104067,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,4.0,1.2,2.23903,4.0,1.2,2.80086,4.0,1.2,0.122343,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,4.0,1.8,2.25014,4.0,1.8,2.78445,4.0,1.8,0.162425,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,5.0,0.06,2.63592,5.0,0.06,3.50505,5.0,0.06,0.047758,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,5.0,0.24,2.69323,5.0,0.24,3.61815,5.0,0.24,0.063269,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,5.0,0.48,2.72927,5.0,0.48,3.83897,5.0,0.48,0.074233,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,5.0,0.9,2.72417,5.0,0.9,3.52494,5.0,0.9,0.103626,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,5.0,1.2,2.72571,5.0,1.2,3.55034,5.0,1.2,0.12227,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,5.0,1.8,2.77822,5.0,1.8,3.48455,5.0,1.8,0.162312,6x6,cell_fall_fall_transition_rise_power
CLKBUF3,Y,0.1,0.06,0.150093,0.1,0.06,0.073533,0.1,0.06,0.060815,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.1,0.24,0.175107,0.1,0.24,0.076175,0.1,0.24,0.071639,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.1,0.48,0.200825,0.1,0.48,0.073935,0.1,0.48,0.085054,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.1,0.9,0.230239,0.1,0.9,0.073523,0.1,0.9,0.111367,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.1,1.2,0.254055,0.1,1.2,0.073451,0.1,1.2,0.128981,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.1,1.8,0.296987,0.1,1.8,0.073687,0.1,1.8,0.166988,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.5,0.06,0.352068,0.5,0.06,0.35834,0.5,0.06,0.060656,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.5,0.24,0.376884,0.5,0.24,0.36076,0.5,0.24,0.072261,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.5,0.48,0.401202,0.5,0.48,0.344358,0.5,0.48,0.084962,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.5,0.9,0.431277,0.5,0.9,0.347732,0.5,0.9,0.111578,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.5,1.2,0.455399,0.5,1.2,0.349446,0.5,1.2,0.130432,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.5,1.8,0.49765,0.5,1.8,0.348882,0.5,1.8,0.166498,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,1.2,0.06,0.702822,1.2,0.06,0.849429,1.2,0.06,0.062462,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,1.2,0.24,0.73131,1.2,0.24,0.887646,1.2,0.24,0.072668,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,1.2,0.48,0.756783,1.2,0.48,0.846875,1.2,0.48,0.085264,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,1.2,0.9,0.781155,1.2,0.9,0.826505,1.2,0.9,0.111642,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,1.2,1.2,0.806264,1.2,1.2,0.831965,1.2,1.2,0.130573,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,1.2,1.8,0.84986,1.2,1.8,0.821433,1.2,1.8,0.16702,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,3.0,0.06,1.62103,3.0,0.06,2.12996,3.0,0.06,0.073821,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,3.0,0.24,1.65478,3.0,0.24,2.16448,3.0,0.24,0.072399,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,3.0,0.48,1.68758,3.0,0.48,2.13318,3.0,0.48,0.085454,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,3.0,0.9,1.68402,3.0,0.9,2.20059,3.0,0.9,0.112071,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,3.0,1.2,1.70861,3.0,1.2,2.14298,3.0,1.2,0.131025,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,3.0,1.8,1.74904,3.0,1.8,2.08091,3.0,1.8,0.167235,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,4.0,0.06,2.10563,4.0,0.06,2.8152,4.0,0.06,0.064963,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,4.0,0.24,2.13535,4.0,0.24,3.00961,4.0,0.24,0.072657,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,4.0,0.48,2.16208,4.0,0.48,2.94008,4.0,0.48,0.085688,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,4.0,0.9,2.21265,4.0,0.9,2.81863,4.0,0.9,0.112012,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,4.0,1.2,2.23903,4.0,1.2,2.80086,4.0,1.2,0.131188,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,4.0,1.8,2.25014,4.0,1.8,2.78445,4.0,1.8,0.167506,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,5.0,0.06,2.63592,5.0,0.06,3.50505,5.0,0.06,0.049717,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,5.0,0.24,2.69323,5.0,0.24,3.61815,5.0,0.24,0.072478,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,5.0,0.48,2.72927,5.0,0.48,3.83897,5.0,0.48,0.085818,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,5.0,0.9,2.72417,5.0,0.9,3.52494,5.0,0.9,0.112124,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,5.0,1.2,2.72571,5.0,1.2,3.55034,5.0,1.2,0.131386,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,5.0,1.8,2.77822,5.0,1.8,3.48455,5.0,1.8,0.167565,6x6,cell_fall_fall_transition_fall_power
CLKBUF3,Y,0.1,0.06,0.150093,0.1,0.06,0.052385,0.1,0.06,0.060815,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.1,0.24,0.175107,0.1,0.24,0.064006,0.1,0.24,0.071639,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.1,0.48,0.200825,0.1,0.48,0.074926,0.1,0.48,0.085054,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.1,0.9,0.230239,0.1,0.9,0.102931,0.1,0.9,0.111367,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.1,1.2,0.254055,0.1,1.2,0.121732,0.1,1.2,0.128981,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.1,1.8,0.296987,0.1,1.8,0.161844,0.1,1.8,0.166988,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.5,0.06,0.352068,0.5,0.06,0.052225,0.5,0.06,0.060656,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.5,0.24,0.376884,0.5,0.24,0.064257,0.5,0.24,0.072261,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.5,0.48,0.401202,0.5,0.48,0.074883,0.5,0.48,0.084962,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.5,0.9,0.431277,0.5,0.9,0.104413,0.5,0.9,0.111578,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.5,1.2,0.455399,0.5,1.2,0.122427,0.5,1.2,0.130432,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.5,1.8,0.49765,0.5,1.8,0.162252,0.5,1.8,0.166498,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,1.2,0.06,0.702822,1.2,0.06,0.052939,1.2,0.06,0.062462,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,1.2,0.24,0.73131,1.2,0.24,0.06405,1.2,0.24,0.072668,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,1.2,0.48,0.756783,1.2,0.48,0.07481,1.2,0.48,0.085264,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,1.2,0.9,0.781155,1.2,0.9,0.10441,1.2,0.9,0.111642,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,1.2,1.2,0.806264,1.2,1.2,0.122749,1.2,1.2,0.130573,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,1.2,1.8,0.84986,1.2,1.8,0.162746,1.2,1.8,0.16702,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,3.0,0.06,1.62103,3.0,0.06,0.055631,3.0,0.06,0.073821,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,3.0,0.24,1.65478,3.0,0.24,0.063585,3.0,0.24,0.072399,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,3.0,0.48,1.68758,3.0,0.48,0.074597,3.0,0.48,0.085454,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,3.0,0.9,1.68402,3.0,0.9,0.104398,3.0,0.9,0.112071,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,3.0,1.2,1.70861,3.0,1.2,0.12251,3.0,1.2,0.131025,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,3.0,1.8,1.74904,3.0,1.8,0.162562,3.0,1.8,0.167235,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,4.0,0.06,2.10563,4.0,0.06,0.053596,4.0,0.06,0.064963,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,4.0,0.24,2.13535,4.0,0.24,0.063516,4.0,0.24,0.072657,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,4.0,0.48,2.16208,4.0,0.48,0.074554,4.0,0.48,0.085688,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,4.0,0.9,2.21265,4.0,0.9,0.104067,4.0,0.9,0.112012,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,4.0,1.2,2.23903,4.0,1.2,0.122343,4.0,1.2,0.131188,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,4.0,1.8,2.25014,4.0,1.8,0.162425,4.0,1.8,0.167506,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,5.0,0.06,2.63592,5.0,0.06,0.047758,5.0,0.06,0.049717,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,5.0,0.24,2.69323,5.0,0.24,0.063269,5.0,0.24,0.072478,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,5.0,0.48,2.72927,5.0,0.48,0.074233,5.0,0.48,0.085818,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,5.0,0.9,2.72417,5.0,0.9,0.103626,5.0,0.9,0.112124,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,5.0,1.2,2.72571,5.0,1.2,0.12227,5.0,1.2,0.131386,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,5.0,1.8,2.77822,5.0,1.8,0.162312,5.0,1.8,0.167565,6x6,cell_fall_rise_power_fall_power
CLKBUF3,Y,0.1,0.06,0.073533,0.1,0.06,0.052385,0.1,0.06,0.060815,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.1,0.24,0.076175,0.1,0.24,0.064006,0.1,0.24,0.071639,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.1,0.48,0.073935,0.1,0.48,0.074926,0.1,0.48,0.085054,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.1,0.9,0.073523,0.1,0.9,0.102931,0.1,0.9,0.111367,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.1,1.2,0.073451,0.1,1.2,0.121732,0.1,1.2,0.128981,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.1,1.8,0.073687,0.1,1.8,0.161844,0.1,1.8,0.166988,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.5,0.06,0.35834,0.5,0.06,0.052225,0.5,0.06,0.060656,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.5,0.24,0.36076,0.5,0.24,0.064257,0.5,0.24,0.072261,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.5,0.48,0.344358,0.5,0.48,0.074883,0.5,0.48,0.084962,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.5,0.9,0.347732,0.5,0.9,0.104413,0.5,0.9,0.111578,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.5,1.2,0.349446,0.5,1.2,0.122427,0.5,1.2,0.130432,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,0.5,1.8,0.348882,0.5,1.8,0.162252,0.5,1.8,0.166498,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.06,0.849429,1.2,0.06,0.052939,1.2,0.06,0.062462,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.24,0.887646,1.2,0.24,0.06405,1.2,0.24,0.072668,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.48,0.846875,1.2,0.48,0.07481,1.2,0.48,0.085264,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,1.2,0.9,0.826505,1.2,0.9,0.10441,1.2,0.9,0.111642,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,1.2,1.2,0.831965,1.2,1.2,0.122749,1.2,1.2,0.130573,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,1.2,1.8,0.821433,1.2,1.8,0.162746,1.2,1.8,0.16702,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.06,2.12996,3.0,0.06,0.055631,3.0,0.06,0.073821,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.24,2.16448,3.0,0.24,0.063585,3.0,0.24,0.072399,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.48,2.13318,3.0,0.48,0.074597,3.0,0.48,0.085454,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,3.0,0.9,2.20059,3.0,0.9,0.104398,3.0,0.9,0.112071,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,3.0,1.2,2.14298,3.0,1.2,0.12251,3.0,1.2,0.131025,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,3.0,1.8,2.08091,3.0,1.8,0.162562,3.0,1.8,0.167235,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.06,2.8152,4.0,0.06,0.053596,4.0,0.06,0.064963,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.24,3.00961,4.0,0.24,0.063516,4.0,0.24,0.072657,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.48,2.94008,4.0,0.48,0.074554,4.0,0.48,0.085688,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,4.0,0.9,2.81863,4.0,0.9,0.104067,4.0,0.9,0.112012,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,4.0,1.2,2.80086,4.0,1.2,0.122343,4.0,1.2,0.131188,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,4.0,1.8,2.78445,4.0,1.8,0.162425,4.0,1.8,0.167506,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.06,3.50505,5.0,0.06,0.047758,5.0,0.06,0.049717,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.24,3.61815,5.0,0.24,0.063269,5.0,0.24,0.072478,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.48,3.83897,5.0,0.48,0.074233,5.0,0.48,0.085818,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,5.0,0.9,3.52494,5.0,0.9,0.103626,5.0,0.9,0.112124,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,5.0,1.2,3.55034,5.0,1.2,0.12227,5.0,1.2,0.131386,6x6,fall_transition_rise_power_fall_power
CLKBUF3,Y,5.0,1.8,3.48455,5.0,1.8,0.162312,5.0,1.8,0.167565,6x6,fall_transition_rise_power_fall_power
DFFNEGX1,Q,0.1,0.06,0.215846,0.1,0.06,0.242923,0.1,0.06,0.188439,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.1,0.24,0.254173,0.1,0.24,0.241033,0.1,0.24,0.233073,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.1,0.48,0.222018,0.1,0.48,0.24761,0.1,0.48,0.285435,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.1,0.9,0.320032,0.1,0.9,0.24107,0.1,0.9,0.321357,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.1,1.2,0.330813,0.1,1.2,0.243675,0.1,1.2,0.371658,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.1,1.8,0.350582,0.1,1.8,0.243639,0.1,1.8,0.463733,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.5,0.06,0.825964,0.5,0.06,1.16259,0.5,0.06,0.58984,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.5,0.24,0.864404,0.5,0.24,1.15926,0.5,0.24,0.632687,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.5,0.48,0.829792,0.5,0.48,1.15775,0.5,0.48,0.684434,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.5,0.9,0.931266,0.5,0.9,1.17032,0.5,0.9,0.712977,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.5,1.2,0.941654,0.5,1.2,1.16521,0.5,1.2,0.777925,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,0.5,1.8,0.958854,0.5,1.8,1.18213,0.5,1.8,0.879502,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,1.2,0.06,1.8971,1.2,0.06,2.77708,1.2,0.06,1.29182,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,1.2,0.24,1.93136,1.2,0.24,2.77007,1.2,0.24,1.33325,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,1.2,0.48,1.8988,1.2,0.48,2.77932,1.2,0.48,1.38876,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,1.2,0.9,2.00052,1.2,0.9,2.76424,1.2,0.9,1.41013,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,1.2,1.2,2.02002,1.2,1.2,2.78984,1.2,1.2,1.47715,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,1.2,1.8,2.02485,1.2,1.8,2.76608,1.2,1.8,1.58061,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,3.0,0.06,4.63791,3.0,0.06,6.89166,3.0,0.06,3.09802,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,3.0,0.24,4.67777,3.0,0.24,6.88961,3.0,0.24,3.13536,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,3.0,0.48,4.64077,3.0,0.48,6.90785,3.0,0.48,3.18732,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,3.0,0.9,4.74493,3.0,0.9,6.926,3.0,0.9,3.21095,6x6,cell_rise_rise_transition_cell_fall
DFFNEGX1,Q,3.0,1.2,4.7623,3.0,1.2,6.94765,3.0,1.2,3.27691,6x6,cell_rise_rise_transition_cell_fall
