index1.1,index1.2,val1,index2.1,index2.2,val2,index3.1,index3.2,val3,index4.1,index4.2,val4
1.2,1.8,4.01426,1.2,1.8,5.6919,1.2,1.8,2.84848,1.2,1.8,0.058488
10.417868621473284,5.973607887207362,52.254524287486326,10.590966953417398,4.898908195020632,52.56906239427856,15.648442984266833,6.986353749798534,24.169755983319387,11.580911987296398,7.226500215465875,37.68660576404359
0.1,0.24,0.14972,0.1,0.24,0.12487,0.1,0.24,0.073547,0.1,0.24,0.049114
0.1,0.48,0.476268,0.1,0.48,0.28812,0.1,0.48,0.007815,0.1,0.48,0.013942
0.5,1.2,1.96792,0.5,1.2,2.38317,0.5,1.2,1.15392,0.5,1.2,0.004625
0.0260942,0.42,0.048427,0.0260942,0.42,0.107996,0.0260942,0.42,0.015286,0.0262778,0.42,0.014769
0.6710493723326416,-0.3285318515146996,0.4737777749264166,-0.616984520590712,0.0920969192284186,-0.0190072391027269,-0.2810502335392806,0.5461966047123691,0.6039209541674546,0.6145136976849133,0.249870325170991,-0.6073928721891526
4.0,0.9,12.5943,4.0,0.9,18.7672,4.0,0.9,9.9514,4.0,0.9,0.004077
0.5,0.48,1.77447,0.5,0.48,2.41477,0.5,0.48,0.004764,0.5,0.48,0.001825
17.607158728497286,9.076350506447612,42.31696383795855,18.247932576954703,5.763118064199428,55.66892385101502,13.13222707553491,6.2994996306305255,40.97172110835987,12.130544978015394,7.289688069634415,28.98148587762175
3.4776527594527056,0.5722547231509313,12.450952794587277,3.992795420666012,0.0393117178760326,16.201028277865568,4.075118984898697,0.3456893576732166,6.874009286201485,4.66371605866533,0.7386408582441187,-0.0571836819153357
1.2,0.06,5.71977,1.2,0.06,2.13356,1.2,0.06,2.90866,1.2,0.06,0.007617
0.1,0.48,0.457418,0.1,0.48,0.510395,0.1,0.48,0.382309,0.1,0.48,0.003813
1.20318,0.9,3.8645,1.20325,0.9,2.32045,1.20318,0.9,0.015814,1.20325,0.9,0.014494
1.2,0.06,4.10994,1.2,0.06,5.77971,1.2,0.06,2.52004,1.2,0.06,0.008347
1.2,1.8,5.70293,1.2,1.8,2.93339,1.2,1.8,3.41243,1.2,1.8,0.006415
4.106483670097312,1.4577864324093048,5.5328691285501606,4.498036169559483,0.5459912790877528,8.896672346531888,4.016905848115678,0.347580752113575,-0.6121916336201563,4.103771937178198,1.8474225227763457,-0.4715864013297504
1.2,1.2,3.71312,1.2,1.2,4.9745,1.2,1.2,2.37422,1.2,1.2,2.88271
13.07597287231347,6.085374549223071,68.18579945843396,16.839629675270587,8.37198292379501,39.06176082581907,10.174781551242832,7.646547420065445,40.17577660977366,9.64757919725722,6.117891900722082,24.637727776217773
4.0,0.06,12.3915,4.0,0.06,18.6078,4.0,0.06,8.23454,4.0,0.06,2.5e-05
4.0,0.24,12.5129,4.0,0.24,6.58147,4.0,0.24,9.16031,4.0,0.24,0.001372
4.0,1.8,18.6388,4.0,1.8,8.22462,4.0,1.8,11.1383,4.0,1.8,0.02971
0.1,0.06,0.359749,0.1,0.06,0.489843,0.1,0.06,0.291769,0.1,0.06,0.004561
4.0,0.24,13.0073,4.0,0.24,9.54016,4.0,0.24,0.0136815,4.0,0.24,0.014386
3.0,0.06,14.2126,3.0,0.06,5.20109,3.0,0.06,0.007237,3.0,0.06,0.002966
5.0,0.48,15.606,5.0,0.48,10.3748,5.0,0.48,0.001674,5.0,0.48,3.7e-05
0.16,0.06,0.19399,0.16,0.06,0.129709,0.16,0.06,0.119424,0.16,0.06,0.008721
3.0,0.06,9.80395,3.0,0.06,14.2126,3.0,0.06,0.007237,3.0,0.06,0.002966
1.2,1.8,0.662897,1.2,1.8,1.48738,1.2,1.8,0.838245,1.2,1.8,0.117033
16.409920606204143,6.2200783151928105,61.984506511163616,10.537791622805024,5.765374834698468,38.106123352649874,15.476751698665268,9.300198521499404,38.05110941905004,18.07256818724868,7.236262670655144,36.43320592921061
0.5,0.48,1.65419,0.5,0.48,1.14665,0.5,0.48,1.40742,0.5,0.48,0.0132345
5.0,0.24,5.13719,5.0,0.24,6.79067,5.0,0.24,0.021187,5.0,0.24,0.02035
0.1,0.24,0.21803,0.1,0.24,0.237276,0.1,0.24,0.148106,0.1,0.24,0.005583
4.0,0.06,3.18392,4.0,0.06,4.71207,4.0,0.06,0.036943,4.0,0.06,0.021609
3.0,0.48,9.46643,3.0,0.48,14.2468,3.0,0.48,6.26764,3.0,0.48,5.9e-05
5.0,0.06,15.6344,5.0,0.06,14.274,5.0,0.06,0.001641,5.0,0.06,2e-05
4.0,1.8,13.0839,4.0,1.8,18.7288,4.0,1.8,7.38668,4.0,1.8,0.006793
0.02,0.42,0.128614,0.02,0.42,0.116153,0.02,0.42,0.205068,0.02,0.42,0.008383
1.2,0.24,3.85664,1.2,0.24,2.61943,1.2,0.24,3.43744,1.2,0.24,0.020843
0.5,1.8,0.958854,0.5,1.8,1.18213,0.5,1.8,0.879502,0.5,1.8,0.702432
17.381885739448876,6.316147308733182,63.35428864861498,16.718471580777734,8.175543847746562,52.95651646145869,17.825969409389167,6.203961121323727,38.75404717981388,17.643539328904637,5.477552847563706,35.83365207964931
4.0,0.48,12.3375,4.0,0.48,18.9963,4.0,0.48,8.17149,4.0,0.48,0.005779
3.649772338192956,1.7752860006452504,12.381545272798068,4.724497566884736,1.4851015549182127,8.919584805980106,3.878323790745146,0.5040778150535307,10.769510774901535,4.612684155844476,1.289327915091507,-0.6663436128419141
0.1,0.06,0.3572,0.1,0.06,0.258583,0.1,0.06,0.004413,0.1,0.06,0.005675
16.6336416474628,5.736829339541801,40.35458992547131,18.521527138045688,5.41371696816164,62.753566493322026,16.59065251411671,4.969481940481367,40.11932863721096,13.338531444521296,6.042864342368971,36.10892377358897
0.3514103649926822,1.0894420177631488,3.981271674025701,1.5825258467815408,0.7230828963946309,5.475410929136627,0.7377042330276203,1.0909750131399618,1.2166830189210878,0.7978995626877983,1.514858106480685,-0.5742758281627274
1.2,0.24,1.90291,1.2,0.24,1.31973,1.2,0.24,1.66171,1.2,0.24,0.007888
1.2,1.2,4.2333,1.2,1.2,5.72203,1.2,1.2,2.37087,1.2,1.2,0.004617
0.08,0.18,0.103336,0.08,0.18,0.088625,0.08,0.18,0.025954,0.08,0.18,0.008542
0.1,0.06,0.425419,0.1,0.06,0.472568,0.1,0.06,0.320966,0.1,0.06,0.016074
4.0,0.06,12.9882,4.0,0.06,18.8335,4.0,0.06,6.92682,4.0,0.06,0.008298
0.5,0.06,1.66909,0.5,0.06,1.39383,0.5,0.06,0.014972,0.5,0.06,0.018226
0.1,1.8,0.73542,0.1,1.8,0.797387,0.1,1.8,0.435451,0.1,1.8,0.008983
4.0,0.9,3.17835,4.0,0.9,2.81863,4.0,0.9,0.104067,4.0,0.9,0.112012
0.0629112905104578,1.3966302085467783,0.7713230645205507,-0.886790456816793,0.5465330101209253,0.5665413360181012,-0.1126054673306065,0.6827805713993144,-0.2420753547678976,0.9123401806926894,2.0035874438311687,0.3810764237277678
1.2,0.24,5.97913,1.2,0.24,2.5366,1.2,0.24,3.50915,1.2,0.24,4.2e-05
0.1,0.48,0.498657,0.1,0.48,0.342421,0.1,0.48,0.376313,0.1,0.48,0.001188
0.0260942,0.18,0.050575,0.0260942,0.18,0.081027,0.0260942,0.18,0.009261,0.0262778,0.18,0.007976
1.5697262963075935,-0.5357728981604342,6.592923522604724,0.9419895889020522,0.2994832041644023,1.3778939974565714,1.3332502998001556,0.6855834941726116,3.791212680265276,1.6254893445782483,0.2281515986364764,-0.8822389404854354
1.2,0.48,2.77932,1.2,0.48,1.38876,1.2,0.48,1.64445,1.2,0.48,0.027572
17.573163413816417,5.580686289745325,61.33636703380692,13.87207122838594,8.166859805491269,49.06051334509518,16.238377196784832,5.51502544559011,40.78293329087752,16.437833389859055,9.22915794638407,25.43870371799604
0.1,0.48,0.472597,0.1,0.48,0.332273,0.1,0.48,0.282837,0.1,0.48,0.0131255
15.55225366132364,8.358155175462414,73.82084821505977,18.414266857735416,8.77384175006835,40.48123184950749,13.02492683247532,8.718947107039718,39.1088146905505,10.542959335155576,6.391660152160495,22.103933509429663
4.0,1.2,4.62608,4.0,1.2,1.97778,4.0,1.2,0.077889,4.0,1.2,0.045358
5.00318,0.24,16.221,5.00318,0.24,23.5872,5.00325,0.24,8.68996,5.00325,0.24,0.006874
11.372697297459856,6.553553498921406,70.52765439053938,13.769426163240787,7.524516475851273,41.37156054884283,13.23762282814312,8.817579798848316,43.64861452230824,16.257451971154026,7.32742549286006,41.86550782878655
0.1,0.24,0.301171,0.1,0.24,0.281794,0.1,0.24,0.006144,0.1,0.24,0.007875
0.5,1.2,1.15959,0.5,1.2,0.589392,0.5,1.2,0.046708,0.5,1.2,0.040826
0.1,0.06,0.242923,0.1,0.06,0.149721,0.1,0.06,0.013966,0.1,0.06,0.012725
3.0,0.48,14.1076,3.0,0.48,8.39772,3.0,0.48,0.009605,3.0,0.48,0.01147
0.4,0.42,0.436987,0.4,0.42,0.513996,0.4,0.42,0.338096,0.4,0.42,0.002616
0.0554886103446656,-0.8110828020702534,-0.6176202454240108,0.5896585922829796,0.1772338327542022,-0.2117562041193588,-0.2584689790495192,0.4542934878334982,0.7231415440319218,-0.2547714812343474,0.7279308988426045,-0.0707768314191405
1.2,1.8,4.35869,1.2,1.8,5.68931,1.2,1.8,2.23994,1.2,1.8,0.019244
0.5,0.9,2.37149,0.5,0.9,1.20971,0.5,0.9,0.008645,0.5,0.9,0.004333
0.5,0.06,1.59308,0.5,0.06,1.17685,0.5,0.06,0.008355,0.5,0.06,0.001317
4.0,0.9,4.12321,4.0,0.9,5.42561,4.0,0.9,0.031504,4.0,0.9,0.031324
5.0,0.24,20.536,5.0,0.24,8.7591,5.0,0.24,12.0632,5.0,0.24,0.006902
0.1,0.9,0.476024,0.1,0.9,0.414928,0.1,0.9,0.292376,0.1,0.9,0.013329
0.1139911949384983,1.8783179900357891,2.202225698042825,0.1896377770566003,0.7816733280928672,2.116634845321724,0.0473947966595005,0.6005257516336355,1.6894582353551666,0.3049209709758876,1.397550164306688,0.0349707264798324
0.4,1.2,0.495976,0.4,1.2,0.280288,0.4,1.2,0.608214,0.4,1.2,0.042784
3.0,1.2,4.60733,3.0,1.2,3.09662,3.0,1.2,4.07966,3.0,1.2,0.040993
0.5,0.9,0.439055,0.5,0.9,0.594205,0.5,0.9,0.409189,0.5,0.9,0.346828
3.0,1.8,8.95205,3.0,1.8,6.34697,3.0,1.8,8.44641,3.0,1.8,0.024752
10.305613178814102,6.5234139002536455,66.36490742814438,15.579596817132908,6.131860672104644,52.07550131281141,10.628925949152997,5.855506985559219,42.29333718046401,13.534878741978698,7.776158556558537,25.14636749016772
1.2,1.8,3.44354,1.2,1.8,5.62242,1.2,1.8,2.6939,1.2,1.8,0.030247
3.0,0.06,9.2684,3.0,0.06,14.1025,3.0,0.06,6.1865,3.0,0.06,8.42584
5.0,0.9,23.5451,5.0,0.9,8.73472,5.0,0.9,0.029309,5.0,0.9,0.029609
14.35097181526087,6.75714187443808,66.337876058141,18.012639985090694,6.029662250203774,62.88407057514151,16.90172134206659,4.79683252251029,36.57619831959527,15.34610660200783,7.758373722578369,23.506406019522757
0.4,0.06,0.324269,0.4,0.06,0.24971,0.4,0.06,0.008673,0.4,0.06,0.014022
3.0,1.8,4.58433,3.0,1.8,6.88764,3.0,1.8,3.08649,3.0,1.8,0.063467
0.2,0.18,0.370842,0.2,0.18,0.294639,0.2,0.18,0.004632,0.2,0.18,0.000401
4.0,0.24,4.71466,4.0,0.24,2.08477,4.0,0.24,0.034175,4.0,0.24,0.042771
1.2,0.48,4.03353,1.2,0.48,2.23222,1.2,0.48,0.007099,1.2,0.48,0.004177
4.0,1.8,6.11554,4.0,1.8,5.46556,4.0,1.8,0.063386,4.0,1.8,0.059594
18.174883613312343,7.238009547475588,59.93644111925474,17.138733290500625,7.291599253630472,45.49590635868173,17.206587333249608,5.939652468174875,42.35361522406487,18.272637767123022,7.32937869850068,22.751642165131088
0.08,1.2,0.2337,0.08,1.2,0.57524,0.08,1.2,0.425541,0.08,1.2,0.015524
0.1,1.8,0.888523,0.1,1.8,0.274182,0.1,1.8,0.495732,0.1,1.8,0.026461
0.1926875397328241,0.8895665721357844,0.026740319798581,0.5027147142040981,0.7864153478867921,0.1965313295483512,0.3394331072903883,0.4748254580424866,-0.1838330991135726,0.0578026930925419,-0.2589820177809052,-0.2353113478785042
0.02,0.18,0.063171,0.02,0.18,0.052368,0.02,0.18,0.006787,0.02,0.18,0.007256
5.0,0.06,23.328,5.0,0.06,11.4969,5.0,0.06,0.007646,5.0,0.06,0.001378
3.0,1.2,8.73445,3.0,1.2,12.3936,3.0,1.2,5.51712,3.0,1.2,7.19276
1.646330274731844,1.0392820334785302,3.665322570165342,2.0128543469236115,1.295549889790489,2.647638617129503,1.0916049280415911,-0.1542254805445855,0.3360612035945318,0.2691616819570273,-0.1897490617475868,-0.1335730885462387
0.1,0.06,0.32125,0.1,0.06,0.442464,0.1,0.06,0.19844,0.1,0.06,0.007113
3.0,0.06,14.1067,3.0,0.06,6.35254,3.0,0.06,8.93684,3.0,0.06,0.001602
1.2,0.06,1.88751,1.2,0.06,1.65869,1.2,0.06,0.004795,1.2,0.06,0.007092
1.2324353194974185,0.2698357810558904,3.172604040698011,0.3381105758890692,-0.0404508044696236,4.869763112050205,1.2946134434556,0.5860861933029403,2.776074637342004,1.007607146311888,-0.0799053333073157,-0.0278369756773467
0.1,1.2,0.315627,0.1,1.2,0.45992,0.1,1.2,0.015897,0.1,1.2,0.016283
16.220914602459995,5.526244213564652,64.99138565450741,17.569997933450317,6.288216602075799,66.23424578257953,13.455443286445842,8.400201641584097,38.735121381709256,12.113462637362309,5.659149352645295,41.516847176491126
4.0,1.2,13.4437,4.0,1.2,18.9409,4.0,1.2,0.00827,4.0,1.2,0.004243
4.0,1.8,11.7621,4.0,1.8,7.35637,4.0,1.8,9.74493,4.0,1.8,0.002852
0.1,1.2,0.509635,0.1,1.2,0.323686,0.1,1.2,0.04284,0.1,1.2,0.041371
0.5,0.24,1.6358,0.5,0.24,2.37877,0.5,0.24,0.944572,0.5,0.24,0.004342
0.1,0.06,0.242923,0.1,0.06,0.188439,0.1,0.06,0.149721,0.1,0.06,0.013966
0.1,0.24,0.17274,0.1,0.24,0.126266,0.1,0.24,0.175107,0.1,0.24,0.064006
5.0,0.06,23.3869,5.0,0.06,10.2711,5.0,0.06,14.274,5.0,0.06,2e-05
0.5,0.06,0.459131,0.5,0.06,0.597539,0.5,0.06,0.037623,0.5,0.06,0.048855
0.4272560026613536,1.7609945292627076,2.665592371885457,1.0376395479177365,1.9413020893585595,1.8818309531430213,-0.0671134950593175,1.5703991678077902,-0.9431920064469248,0.7209746657849496,2.220748953109471,-0.6476778499827478
0.9568111959210353,-0.2290112039711417,0.3829583507758974,0.4191318761386855,0.0652887654111243,0.7916708198733975,1.2334495346423988,0.6160159260449685,0.663809381731047,0.1336952833609353,-0.0874647550844023,0.4910237858342119
3.0,0.06,14.4297,3.0,0.06,6.17833,3.0,0.06,8.38608,3.0,0.06,0.008529
4.0,0.9,12.562,4.0,0.9,18.673,4.0,0.9,8.41867,4.0,0.9,0.032081
3.0,1.8,9.20046,3.0,1.8,14.0712,3.0,1.8,8.4046,3.0,1.8,0.02965
0.1,1.2,0.647239,0.1,1.2,0.424375,0.1,1.2,0.008779,0.1,1.2,0.002519
5.0,0.9,7.70076,5.0,0.9,5.21551,5.0,0.9,6.81137,5.0,0.9,0.012534
0.1,0.9,0.504957,0.1,0.9,0.231974,0.1,0.9,0.388909,0.1,0.9,0.014656
0.9205960844360208,1.2882159228834849,4.397369573299556,1.3253548889287086,1.742191815630403,5.550681993168606,1.5366750947045351,0.3026956290787284,2.887307731934998,1.7615750502408494,1.0477870105975782,0.25780321837822
3.0,1.2,10.0899,3.0,1.2,14.2997,3.0,1.2,0.007861,3.0,1.2,0.003591
1.0684838724985373,-0.4950530616265501,3.267894628937495,1.665701702590777,0.616273081411101,1.8793769772955788,1.497177759913138,-0.3099482331597947,-0.247694124150567,1.8004526868872863,-0.0830764816691771,-0.1471452405852014
1.2,1.2,4.25205,1.2,1.2,2.38055,1.2,1.2,2.8936,1.2,1.2,0.004933
0.5,1.2,1.94503,0.5,1.2,2.41545,0.5,1.2,1.15345,0.5,1.2,0.005128
0.5,0.9,1.81437,0.5,0.9,1.4841,0.5,0.9,0.002593,0.5,0.9,0.000396
0.5,0.06,1.15994,0.5,0.06,0.69326,0.5,0.06,0.004806,0.5,0.06,0.007026
3.2386819369956643,0.2533137823749701,3.33143038692756,3.7614109779128375,1.7118409914313415,2.9350028539872377,3.049207262780755,1.3482998715937833,-0.922293362213874,2.250422735050284,0.7559021968114933,0.4734303996484876
1.2,0.9,2.58389,1.2,0.9,3.5786,1.2,0.9,0.033379,1.2,0.9,0.02949
4.0,0.24,13.5395,4.0,0.24,8.23231,4.0,0.24,0.008641,4.0,0.24,0.00701
5.0,0.48,3.82713,5.0,0.48,5.77018,5.0,0.48,3.47698,5.0,0.48,0.034179
5.0,1.8,23.5601,5.0,1.8,9.1109,5.0,1.8,0.008795,5.0,1.8,0.004535
3.0,0.24,4.65707,3.0,0.24,3.11142,3.0,0.24,4.05715,3.0,0.24,0.013131
9.974833680101131,5.385832101686755,38.457383226334784,14.428005242760394,5.297647669076349,45.53048934619342,17.39619796564348,9.196405413446998,42.74600787051781,18.4134876730711,7.919131373246895,43.08828792535009
5.0,0.06,10.2258,5.0,0.06,13.9832,5.0,0.06,0.005255,5.0,0.06,0.0057255
5.0,0.48,23.6425,5.0,0.48,13.9556,5.0,0.48,0.007646,5.0,0.48,0.008804
5.0,0.06,16.3059,5.0,0.06,11.9643,5.0,0.06,0.007225,5.0,0.06,0.003301
4.0,0.24,13.0094,4.0,0.24,18.9409,4.0,0.24,0.0135095,4.0,0.24,0.0145585
5.0,0.24,7.71512,5.0,0.24,6.82035,5.0,0.24,0.012222,5.0,0.24,0.013417
3.0,1.2,9.41127,3.0,1.2,13.9711,3.0,1.2,8.3334,3.0,1.2,0.017899
5.0,0.24,23.4521,5.0,0.24,8.71225,5.0,0.24,11.8121,5.0,0.24,0.013501
5.0,0.24,16.2211,5.0,0.24,23.5502,5.0,0.24,11.8486,5.0,0.24,0.007125
0.5,1.8,1.68571,0.5,1.8,1.3963,0.5,1.8,0.029978,0.5,1.8,0.027236
2.4170292077361792,2.56128084852922,9.446232035132995,2.8508411570909336,3.2157751756997754,13.905163213263815,2.5179113119799124,1.6304213332750428,4.744049711551729,2.858870412776895,1.8361032695688029,7.731964920638143
13.395798510227475,6.518125933272633,59.64830739013807,11.053917199680663,5.134362339026832,37.97610888516034,12.033615523074298,4.81273802301334,28.695734054102463,12.115952944133614,6.375943541823554,37.15293808417449
10.17816655064272,7.708074882941041,58.64067078331085,13.266929483589372,4.924675328701134,63.3554830152782,13.815848975454596,5.400225521247745,45.31095818444398,18.25197320825645,5.493000254568002,37.01691401719572
3.0,1.8,9.83823,3.0,1.8,14.1406,3.0,1.8,0.0562065,3.0,1.8,0.058569
5.0,1.8,16.9401,5.0,1.8,23.7943,5.0,1.8,10.7707,5.0,1.8,13.9039
4.0,1.8,13.0727,4.0,1.8,18.7033,4.0,1.8,8.71878,4.0,1.8,0.000723
0.5,0.48,2.34046,0.5,0.48,1.15314,0.5,0.48,1.41701,0.5,0.48,0.009741
3.0,1.8,6.88764,3.0,1.8,3.08649,3.0,1.8,4.13424,3.0,1.8,0.063467
4.0,0.24,19.0719,4.0,0.24,11.2583,4.0,0.24,0.004787,4.0,0.24,0.002167
1.2,0.48,5.66672,1.2,0.48,2.09798,1.2,0.48,0.007891,1.2,0.48,0.001404
1.2,0.06,0.969153,1.2,0.06,1.41044,1.2,0.06,0.023556,1.2,0.06,0.030751
0.1,0.24,0.473367,0.1,0.24,0.257708,0.1,0.24,0.005221,0.1,0.24,0.007715
3.0,0.9,9.63738,3.0,0.9,5.49974,3.0,0.9,7.26413,3.0,0.9,0.00122
1.2,1.8,3.80498,1.2,1.8,5.59179,1.2,1.8,3.35654,1.2,1.8,0.0285995
3.0,0.48,13.9727,3.0,0.48,6.17841,3.0,0.48,0.008598,3.0,0.48,0.008312
0.5,0.06,0.57991,0.5,0.06,0.69326,0.5,0.06,0.004806,0.5,0.06,0.007026
