index1.1,index1.2,val1,index2.1,index2.2,val2
0.7368421052631579,0.43750000000000006,0.3591663265901009,0.7368421052631579,0.43750000000000006,0.006692420876536882
1.0,1.3750000000000002,0.7155354748440506,1.0,1.3750000000000002,9.422512425433009
1.0,-0.4375,1.3586101556579024,1.0,-0.4375,7.086086887148364
-0.28947368421052627,1.3750000000000002,-0.18177986358071477,-0.28947368421052627,1.3750000000000002,0.4315694413716131
0.7368421052631579,0.0,1.1910126508482481,0.7368421052631579,0.0,-0.007012360869282717
0.4736842105263158,-0.4375,1.3586218154258731,0.4736842105263158,-0.4375,5.044581869683259
0.7368421052631579,-0.4375,1.1770442488194486,0.7368421052631579,-0.4375,-0.01308464098867215
-0.18421052631578946,-0.4375,-0.23881058706931735,-0.18421052631578946,-0.4375,0.014594691957004673
0.7368421052631579,0.75,1.1610820264676736,0.7368421052631579,0.75,15.254138452592539
0.4736842105263158,-0.25,1.3597994519909056,0.4736842105263158,-0.25,6.491220566959986
0.0,1.3750000000000002,0.047652305719116196,0.0,1.3750000000000002,0.02685851003369651
-0.21052631578947367,-0.3125,-0.27619366874599194,-0.21052631578947367,-0.3125,-0.022654876864226185
-0.18421052631578946,0.0,-0.08006879263102666,-0.18421052631578946,0.0,-0.02455231018881394
0.4736842105263158,-0.25,0.14629744068093045,0.4736842105263158,-0.25,1.2998117371096671
0.7368421052631579,1.3750000000000002,0.8110732816416955,0.7368421052631579,1.3750000000000002,0.023427174173193635
0.0,1.3750000000000002,-0.04132571561825923,0.0,1.3750000000000002,0.03878429382499365
-0.21052631578947367,-0.0625,-0.22646685710954353,-0.21052631578947367,-0.0625,0.39715820909271105
-0.18421052631578946,0.43750000000000006,-0.20908074389319656,-0.18421052631578946,0.43750000000000006,0.060289360638169254
-0.18421052631578946,0.0,-0.07751880137585264,-0.18421052631578946,0.0,-0.019016279106109042
0.0,1.3750000000000002,0.059987174255232305,0.0,1.3750000000000002,-0.015223057392628876
-0.18421052631578946,0.0,-0.16269760391768207,-0.18421052631578946,0.0,0.9598364275944542
1.0,0.75,0.40295341922695743,1.0,0.75,0.06345750678741591
1.0,1.3750000000000002,-0.275092053868128,1.0,1.3750000000000002,-0.006145479757832566
-0.18421052631578946,1.3750000000000002,-0.12920072290561418,-0.18421052631578946,1.3750000000000002,-0.007177676906665525
-0.2736842105263158,-0.4375,-0.27011531510522946,-0.2736842105263158,-0.4375,-0.014239385846808781
-0.18421052631578946,-0.4375,-0.2072249752229931,-0.18421052631578946,-0.4375,-0.01850141423346408
-0.28947368421052627,0.75,-0.21613338774558388,-0.28947368421052627,0.75,-0.010213405732436403
0.4736842105263158,1.3750000000000002,0.37813560310149824,0.4736842105263158,1.3750000000000002,-0.02163995154019441
0.4736842105263158,0.75,0.10466157523465283,0.4736842105263158,0.75,0.01418345803316684
-0.18421052631578946,0.75,-0.2091117588759984,-0.18421052631578946,0.75,0.08168915156684237
-0.30526315789473685,0.75,-0.21450661691832335,-0.30526315789473685,0.75,-0.011581169763121034
-0.18421052631578946,-0.4375,-0.18111304145047516,-0.18421052631578946,-0.4375,-0.013921913257605974
-0.28947368421052627,0.75,-0.24361406168017258,-0.28947368421052627,0.75,0.01338813162446447
-0.18421052631578946,1.3750000000000002,-0.27089121436483415,-0.18421052631578946,1.3750000000000002,0.02391983241395136
1.0,0.0,-0.275372646184341,1.0,0.0,-0.011214349103057686
0.4736842105263158,-0.25,0.4435049262519676,0.4736842105263158,-0.25,6.9167654313473745
1.0,-0.4375,-0.27636052002565153,1.0,-0.4375,-0.018212728018929918
-0.18421052631578946,0.0,-0.07021395674226083,-0.18421052631578946,0.0,1.9312943258765656
0.0,0.43750000000000006,0.1870669853669912,0.0,0.43750000000000006,-0.023886111232196652
0.0,0.43750000000000006,0.30031831166559786,0.0,0.43750000000000006,-0.0235398522683252
1.0,-0.25,1.0806995860782371,1.0,-0.25,4.177445793200329
-0.18421052631578946,0.0,-0.27693534658660296,-0.18421052631578946,0.0,-0.02455231018881394
-0.18421052631578946,-0.25,-0.15189063137643563,-0.18421052631578946,-0.25,-0.01946534655093996
0.0,0.0,0.1746586602926602,0.0,0.0,1.6999341203254013
0.0,-0.25,0.19219261936687457,0.0,-0.25,-0.0188081947406471
0.7368421052631579,0.75,0.4433685069667114,0.7368421052631579,0.75,-0.015862937378120542
1.0,-0.25,-0.2759934705299365,1.0,-0.25,-0.014551923628925536
0.4736842105263158,-0.25,0.2635772168133854,0.4736842105263158,-0.25,3.3175721078123757
-0.3105263157894737,0.125,-0.24243992304553144,-0.3105263157894737,0.125,-0.024428117543814916
-0.28947368421052627,1.3750000000000002,-0.221501195126217,-0.28947368421052627,1.3750000000000002,0.7451246162159406
0.4736842105263158,0.75,0.5289990089197226,0.4736842105263158,0.75,2.521283411728227
-0.29473684210526313,0.125,-0.24530892555238154,-0.29473684210526313,0.125,0.19943035876869983
0.0,0.43750000000000006,0.11451874307701278,0.0,0.43750000000000006,-0.01331739938956436
0.4736842105263158,-0.4375,0.6963026875765174,0.4736842105263158,-0.4375,-0.021219670470032148
0.0,1.3750000000000002,-0.11474494257564276,0.0,1.3750000000000002,0.6540543963785095
1.0,0.75,0.14791698245204918,1.0,0.75,2.0222510451510174
-0.30526315789473685,0.75,-0.2781065702792515,-0.30526315789473685,0.75,-0.001957473477468082
1.0,0.43750000000000006,2.4708470821430653,1.0,0.43750000000000006,9.777818535628894
0.4736842105263158,-0.25,0.44824578790882064,0.4736842105263158,-0.25,-0.015645805866334166
0.7368421052631579,0.43750000000000006,0.2696566198332653,0.7368421052631579,0.43750000000000006,0.06653929381265662
0.7368421052631579,-0.4375,0.8023750947356149,0.7368421052631579,-0.4375,4.4601773405173155
1.0,1.3750000000000002,-0.27509601818923807,1.0,1.3750000000000002,-0.0031492293887501193
-0.18421052631578946,0.0,-0.08454381157814961,-0.18421052631578946,0.0,1.9009452622973335
0.0008368421052631476,-0.4375,0.3866518976272373,0.0008552631578947304,-0.4375,2.4200376196793525
-0.28947368421052627,0.0,-0.24428659709671782,-0.28947368421052627,0.0,-0.017708555228304734
-0.30526315789473685,0.125,-0.2630856409957442,-0.30526315789473685,0.125,-0.013886547140155919
-0.28947368421052627,-0.4375,-0.23227155599603572,-0.28947368421052627,-0.4375,0.22924810811833335
0.7368421052631579,0.75,1.8887215064420217,0.7368421052631579,0.75,-0.013484360362642523
-0.28947368421052627,-0.4375,-0.24946073573135896,-0.28947368421052627,-0.4375,0.1396443484533081
0.7368421052631579,-0.25,1.0192759284090247,0.7368421052631579,-0.25,-0.021088075614404043
-0.28947368421052627,-0.4375,-0.2343703142307468,-0.28947368421052627,-0.4375,0.38444532357118827
0.4736842105263158,0.0,0.0035224159039234943,0.4736842105263158,0.0,1.7590695585732814
0.0,1.3750000000000002,0.05474027866845449,0.0,1.3750000000000002,0.019360070666437475
0.7368421052631579,1.3750000000000002,0.7708937212149479,0.7368421052631579,1.3750000000000002,-0.016133529300005837
0.4736842105263158,-0.25,0.44824578790882064,0.4736842105263158,-0.25,-0.02067108441563248
0.4736842105263158,0.43750000000000006,-0.08219670028566432,0.4736842105263158,0.43750000000000006,0.04760855136270586
-0.3659832903298907,0.07187172910038456,-0.22527733895424884,-0.15421081867645106,0.614046598283746,-0.049293719237172004
-0.2615542105263158,-0.0625,-0.22067859849588997,-0.26150578947368425,-0.0625,-0.015698443808585413
-0.28947368421052627,-0.4375,-0.2554469772051537,-0.28947368421052627,-0.4375,-0.015121071379517095
1.0,0.75,0.12934880195884105,1.0,0.75,0.03674539603060566
-0.28947368421052627,0.0,-0.2422096426281117,-0.28947368421052627,0.0,-0.02198374310052284
